station_id,facility_id,name,ref_date,visn_id,occupation_id,hires
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0101,1
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0180,2
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0185,1
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0301,1
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0602,9
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0603,1
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0610,9
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0620,4
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0636,1
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0660,4
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0662,1
589A5,99999,HCS Eastern Kansas,2016-09-15,15,0679,42
657,99999,"HCS St. Louis, MO",2016-09-15,15,0180,3
657,99999,"HCS St. Louis, MO",2016-09-15,15,0185,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0303,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0601,4
657,99999,"HCS St. Louis, MO",2016-09-15,15,0602,57
657,99999,"HCS St. Louis, MO",2016-09-15,15,0603,9
657,99999,"HCS St. Louis, MO",2016-09-15,15,0605,4
657,99999,"HCS St. Louis, MO",2016-09-15,15,0610,82
657,99999,"HCS St. Louis, MO",2016-09-15,15,0620,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0621,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0633,3
657,99999,"HCS St. Louis, MO",2016-09-15,15,0640,5
657,99999,"HCS St. Louis, MO",2016-09-15,15,0644,1
657,99999,"HCS St. Louis, MO",2016-09-15,15,0660,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0662,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0668,1
657,99999,"HCS St. Louis, MO",2016-09-15,15,0679,61
657,99999,"HCS St. Louis, MO",2016-09-15,15,0682,2
657,99999,"HCS St. Louis, MO",2016-09-15,15,0683,1
657,99999,"HCS St. Louis, MO",2016-09-15,15,2005,3
657,99999,"HCS St. Louis, MO",2016-09-15,15,7408,1
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0180,3
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0185,1
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0343,2
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0602,7
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0603,3
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0610,10
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0620,2
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0621,3
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0633,1
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0636,1
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0640,4
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0644,1
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0647,3
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0660,2
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0662,2
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0665,2
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0668,2
589A4,99999,"VAMC Columbia, MO",2016-09-15,15,0679,16
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0101,1
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0180,7
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0185,5
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0303,2
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0602,21
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0605,4
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0610,42
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0620,18
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0631,1
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0640,3
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0647,2
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0649,2
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0660,4
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0661,1
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0662,1
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0665,2
589,99999,"VAMC Kansas City, MO",2016-09-15,15,0679,20
589,99999,"VAMC Kansas City, MO",2016-09-15,15,1008,3
589,99999,"VAMC Kansas City, MO",2016-09-15,15,1715,2
589,99999,"VAMC Kansas City, MO",2016-09-15,15,5703,2
657A5,99999,"VAMC Marion, IL",2016-09-15,15,0180,2
657A5,99999,"VAMC Marion, IL",2016-09-15,15,0602,22
657A5,99999,"VAMC Marion, IL",2016-09-15,15,0610,2
657A5,99999,"VAMC Marion, IL",2016-09-15,15,0662,2
657A5,99999,"VAMC Marion, IL",2016-09-15,15,0679,2
657A5,99999,"VAMC Marion, IL",2016-09-15,15,0680,1
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0180,2
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0201,1
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0602,9
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0610,2
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0620,4
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0631,1
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0660,3
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0661,2
657A4,99999,"VAMC Poplar Bluff, MO",2016-09-15,15,0679,2
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0180,2
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0185,4
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0303,4
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0602,13
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0603,2
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0605,1
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0610,14
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0633,1
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0640,3
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0644,3
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0647,1
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0679,9
589A7,99999,"VAMC Wichita, KS",2016-09-15,15,0680,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0180,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0185,2
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0301,3
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0303,6
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0544,2
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0601,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0602,5
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0605,3
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0610,25
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0620,6
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0621,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0630,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0633,2
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0640,7
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0647,2
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0649,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0661,1
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0662,3
598,99999,HCS Central Arkansas (Little Rock),2016-09-15,16,0679,24
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0180,4
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0185,15
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0303,1
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0601,1
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0602,14
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0603,1
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0610,15
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0620,3
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0640,2
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0647,1
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0649,2
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0660,5
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0661,1
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0665,6
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0668,2
520,99999,"HCS Gulf Coast Veterans (Biloxi, MS)",2016-09-15,16,0679,11
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0180,2
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0185,4
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0601,2
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0602,8
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0610,11
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0620,2
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0633,1
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0636,1
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0640,3
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0644,1
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0645,4
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0647,2
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0649,4
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,0679,7
564,99999,"HCS of the Ozarks, Fayetteville, AR",2016-09-15,16,4805,1
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0180,8
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0185,8
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0301,5
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0303,10
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0602,18
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0610,19
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0620,14
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0631,1
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0633,3
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0640,1
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0647,1
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0660,2
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0679,30
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,0683,1
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,1105,2
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,1715,3
629,99999,HCS Southeast LA (New Orleans),2016-09-15,16,2005,2
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0180,3
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0185,5
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0301,2
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0601,1
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0602,11
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0610,4
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0620,1
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0621,3
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0640,4
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0644,1
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0645,1
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0647,1
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0660,2
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0662,1
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0679,6
502,99999,"VAMC Alexandria, LA",2016-09-15,16,0680,1
580,99999,"VAMC Houston, TX",2016-09-15,16,60,2
580,99999,"VAMC Houston, TX",2016-09-15,16,0101,2
580,99999,"VAMC Houston, TX",2016-09-15,16,0180,12
580,99999,"VAMC Houston, TX",2016-09-15,16,0185,24
580,99999,"VAMC Houston, TX",2016-09-15,16,0203,2
580,99999,"VAMC Houston, TX",2016-09-15,16,0303,5
580,99999,"VAMC Houston, TX",2016-09-15,16,0440,1
580,99999,"VAMC Houston, TX",2016-09-15,16,0601,5
580,99999,"VAMC Houston, TX",2016-09-15,16,0602,37
580,99999,"VAMC Houston, TX",2016-09-15,16,0603,13
580,99999,"VAMC Houston, TX",2016-09-15,16,0605,2
580,99999,"VAMC Houston, TX",2016-09-15,16,0610,20
580,99999,"VAMC Houston, TX",2016-09-15,16,0620,23
580,99999,"VAMC Houston, TX",2016-09-15,16,0621,1
580,99999,"VAMC Houston, TX",2016-09-15,16,0645,2
580,99999,"VAMC Houston, TX",2016-09-15,16,0649,5
580,99999,"VAMC Houston, TX",2016-09-15,16,0660,3
580,99999,"VAMC Houston, TX",2016-09-15,16,0662,1
580,99999,"VAMC Houston, TX",2016-09-15,16,0679,27
586,99999,"VAMC Jackson, MS",2016-09-15,16,0102,1
586,99999,"VAMC Jackson, MS",2016-09-15,16,0185,8
586,99999,"VAMC Jackson, MS",2016-09-15,16,0305,2
586,99999,"VAMC Jackson, MS",2016-09-15,16,0602,13
586,99999,"VAMC Jackson, MS",2016-09-15,16,0605,2
586,99999,"VAMC Jackson, MS",2016-09-15,16,0610,20
586,99999,"VAMC Jackson, MS",2016-09-15,16,0620,1
586,99999,"VAMC Jackson, MS",2016-09-15,16,0621,9
586,99999,"VAMC Jackson, MS",2016-09-15,16,0630,1
586,99999,"VAMC Jackson, MS",2016-09-15,16,0640,7
586,99999,"VAMC Jackson, MS",2016-09-15,16,0647,1
586,99999,"VAMC Jackson, MS",2016-09-15,16,0660,4
586,99999,"VAMC Jackson, MS",2016-09-15,16,0668,1
586,99999,"VAMC Jackson, MS",2016-09-15,16,0679,23
586,99999,"VAMC Jackson, MS",2016-09-15,16,2005,2
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0101,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0180,2
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0185,6
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0303,2
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0343,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0601,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0602,10
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0603,3
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0610,17
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0620,5
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0640,2
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0648,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0660,2
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0661,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0668,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0671,2
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0675,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0679,4
667,99999,"VAMC Shreveport, LA",2016-09-15,16,0680,1
667,99999,"VAMC Shreveport, LA",2016-09-15,16,1715,1
504,99999,"HCS Amarillo, TX",2016-09-15,17,0180,1
504,99999,"HCS Amarillo, TX",2016-09-15,17,0602,4
504,99999,"HCS Amarillo, TX",2016-09-15,17,0610,35
504,99999,"HCS Amarillo, TX",2016-09-15,17,0620,9
504,99999,"HCS Amarillo, TX",2016-09-15,17,0621,1
504,99999,"HCS Amarillo, TX",2016-09-15,17,0633,1
504,99999,"HCS Amarillo, TX",2016-09-15,17,0660,2
504,99999,"HCS Amarillo, TX",2016-09-15,17,0665,1
504,99999,"HCS Amarillo, TX",2016-09-15,17,0668,1
504,99999,"HCS Amarillo, TX",2016-09-15,17,0679,4
504,99999,"HCS Amarillo, TX",2016-09-15,17,0680,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0101,8
674,99999,HCS Central Texas (Temple),2016-09-15,17,0303,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0318,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0601,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0602,23
674,99999,HCS Central Texas (Temple),2016-09-15,17,0603,2
674,99999,HCS Central Texas (Temple),2016-09-15,17,0605,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0610,12
674,99999,HCS Central Texas (Temple),2016-09-15,17,0620,9
674,99999,HCS Central Texas (Temple),2016-09-15,17,0640,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0645,2
674,99999,HCS Central Texas (Temple),2016-09-15,17,0647,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0649,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0660,3
674,99999,HCS Central Texas (Temple),2016-09-15,17,0668,1
674,99999,HCS Central Texas (Temple),2016-09-15,17,0679,34
756,99999,"HCS El Paso, TX",2016-09-15,17,0185,4
756,99999,"HCS El Paso, TX",2016-09-15,17,0303,2
756,99999,"HCS El Paso, TX",2016-09-15,17,0602,11
756,99999,"HCS El Paso, TX",2016-09-15,17,0610,19
756,99999,"HCS El Paso, TX",2016-09-15,17,0620,4
756,99999,"HCS El Paso, TX",2016-09-15,17,0631,1
756,99999,"HCS El Paso, TX",2016-09-15,17,0633,1
756,99999,"HCS El Paso, TX",2016-09-15,17,0644,2
756,99999,"HCS El Paso, TX",2016-09-15,17,0645,2
756,99999,"HCS El Paso, TX",2016-09-15,17,0647,3
756,99999,"HCS El Paso, TX",2016-09-15,17,0661,2
756,99999,"HCS El Paso, TX",2016-09-15,17,0662,1
756,99999,"HCS El Paso, TX",2016-09-15,17,0679,14
756,99999,"HCS El Paso, TX",2016-09-15,17,0681,1
549,99999,HCS North Texas (Dallas),2016-09-15,17,0180,9
549,99999,HCS North Texas (Dallas),2016-09-15,17,0181,1
549,99999,HCS North Texas (Dallas),2016-09-15,17,0185,28
549,99999,HCS North Texas (Dallas),2016-09-15,17,0303,5
549,99999,HCS North Texas (Dallas),2016-09-15,17,0601,4
549,99999,HCS North Texas (Dallas),2016-09-15,17,0602,6
549,99999,HCS North Texas (Dallas),2016-09-15,17,0605,4
549,99999,HCS North Texas (Dallas),2016-09-15,17,0610,99
549,99999,HCS North Texas (Dallas),2016-09-15,17,0620,14
549,99999,HCS North Texas (Dallas),2016-09-15,17,0621,37
549,99999,HCS North Texas (Dallas),2016-09-15,17,0622,3
549,99999,HCS North Texas (Dallas),2016-09-15,17,0630,2
549,99999,HCS North Texas (Dallas),2016-09-15,17,0631,4
549,99999,HCS North Texas (Dallas),2016-09-15,17,0633,7
549,99999,HCS North Texas (Dallas),2016-09-15,17,0635,3
549,99999,HCS North Texas (Dallas),2016-09-15,17,0636,2
549,99999,HCS North Texas (Dallas),2016-09-15,17,0640,6
549,99999,HCS North Texas (Dallas),2016-09-15,17,0646,1
549,99999,HCS North Texas (Dallas),2016-09-15,17,0647,5
549,99999,HCS North Texas (Dallas),2016-09-15,17,0649,2
549,99999,HCS North Texas (Dallas),2016-09-15,17,0660,10
549,99999,HCS North Texas (Dallas),2016-09-15,17,0662,1
549,99999,HCS North Texas (Dallas),2016-09-15,17,0665,1
549,99999,HCS North Texas (Dallas),2016-09-15,17,0672,2
549,99999,HCS North Texas (Dallas),2016-09-15,17,0679,41
549,99999,HCS North Texas (Dallas),2016-09-15,17,2005,1
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0101,3
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0180,4
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0303,1
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0344,1
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0602,20
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0610,22
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0620,8
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0660,2
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0668,1
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0675,2
671,99999,HCS South Texas (San Antonio),2016-09-15,17,0679,7
671,99999,HCS South Texas (San Antonio),2016-09-15,17,1715,5
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0101,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0180,4
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0181,6
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0601,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0602,4
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0603,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0610,5
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0620,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0640,2
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0660,2
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0662,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0679,7
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-09-15,17,0680,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,83,2
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0101,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0180,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0185,14
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0602,7
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0610,36
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0620,9
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0621,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0631,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0633,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0640,4
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0647,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0660,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0661,1
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0665,4
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0679,17
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0680,3
519,99999,HCS West Texas HCS (Big Spring),2016-09-15,17,0681,1
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0180,1
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0185,3
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0303,1
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0602,24
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0603,3
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0605,2
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0610,41
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0620,5
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0621,4
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0633,2
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0640,5
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0644,3
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0661,6
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0662,1
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0665,2
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0679,2
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,0680,1
501,99999,HCS New Mexico (Albuquerque),2016-09-15,18,3566,1
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0180,4
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0185,4
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0303,1
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0602,3
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0603,1
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0610,19
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0620,2
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0647,1
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0662,2
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0668,1
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0679,6
649,99999,HCS Northern AZ (Prescott),2016-09-15,18,0682,2
644,99999,"HCS Phoenix, AZ",2016-09-15,18,83,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0180,13
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0185,4
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0301,6
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0303,2
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0318,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0540,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0601,4
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0602,31
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0603,6
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0605,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0610,56
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0620,13
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0621,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0631,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0633,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0640,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0644,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0647,4
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0660,2
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0661,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0668,1
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0679,25
644,99999,"HCS Phoenix, AZ",2016-09-15,18,0681,1
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0180,1
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0185,14
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0303,7
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0601,4
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0602,23
678,99999,HCS Southern AZ (Tucson),2016-09-15,18,0603,1
