station_id,facility_id,name,ref_date,visn_id,state,date,employees
605,99999,MC LOMA LINDA,2016-05-31,22,CA,2012-05-31,2341
605,99999,MC LOMA LINDA,2016-05-31,22,CA,2013-05-31,2431
605,99999,MC LOMA LINDA,2016-05-31,22,CA,2014-05-31,2489
605,99999,MC LOMA LINDA,2016-05-31,22,CA,2015-05-31,2608
605,99999,MC LOMA LINDA,2016-05-31,22,CA,2016-05-31,2809
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,2011-05-31,2775
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,2012-05-31,2815
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,2013-05-31,2991
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,2014-05-31,3028
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,2015-05-31,3158
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,2016-05-31,3173
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,2011-05-31,4891
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,2012-05-31,4868
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,2013-05-31,4844
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,2014-05-31,5041
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,2015-05-31,5137
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,2016-05-31,5090
437,99999,HCS FARGO,2016-05-31,23,ND,2011-05-31,893
437,99999,HCS FARGO,2016-05-31,23,ND,2012-05-31,882
437,99999,HCS FARGO,2016-05-31,23,ND,2013-05-31,934
437,99999,HCS FARGO,2016-05-31,23,ND,2014-05-31,996
437,99999,HCS FARGO,2016-05-31,23,ND,2015-05-31,1048
437,99999,HCS FARGO,2016-05-31,23,ND,2016-05-31,1086
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,2011-05-31,898
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,2012-05-31,857
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,2013-05-31,898
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,2014-05-31,942
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,2015-05-31,1012
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,2016-05-31,1067
499,99999,V23HNMINNEAPOLIS,2016-05-31,23,MN,2011-05-31,40
499,99999,V23HNMINNEAPOLIS,2016-05-31,23,MN,2012-05-31,40
499,99999,V23HNMINNEAPOLIS,2016-05-31,23,MN,2013-05-31,68
499,99999,V23HNMINNEAPOLIS,2016-05-31,23,MN,2014-05-31,65
499,99999,V23HNMINNEAPOLIS,2016-05-31,23,MN,2015-05-31,61
499,99999,V23HNMINNEAPOLIS,2016-05-31,23,MN,2016-05-31,55
568,99999,HCS FORT MEADE,2016-05-31,23,SD,2011-05-31,1093
568,99999,HCS FORT MEADE,2016-05-31,23,SD,2012-05-31,1036
568,99999,HCS FORT MEADE,2016-05-31,23,SD,2013-05-31,1043
568,99999,HCS FORT MEADE,2016-05-31,23,SD,2014-05-31,1059
568,99999,HCS FORT MEADE,2016-05-31,23,SD,2015-05-31,1105
568,99999,HCS FORT MEADE,2016-05-31,23,SD,2016-05-31,1101
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,2011-05-31,3461
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,2012-05-31,3421
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,2013-05-31,3529
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,2014-05-31,3662
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,2015-05-31,3715
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,2016-05-31,3894
636,99999,HCS OMAHA,2016-05-31,23,NE,2011-05-31,4786
636,99999,HCS OMAHA,2016-05-31,23,NE,2012-05-31,4695
636,99999,HCS OMAHA,2016-05-31,23,NE,2013-05-31,4839
636,99999,HCS OMAHA,2016-05-31,23,NE,2014-05-31,5240
636,99999,HCS OMAHA,2016-05-31,23,NE,2015-05-31,5431
636,99999,HCS OMAHA,2016-05-31,23,NE,2016-05-31,5499
656,99999,HCS ST CLOUD,2016-05-31,23,MN,2011-05-31,1487
656,99999,HCS ST CLOUD,2016-05-31,23,MN,2012-05-31,1483
656,99999,HCS ST CLOUD,2016-05-31,23,MN,2013-05-31,1551
656,99999,HCS ST CLOUD,2016-05-31,23,MN,2014-05-31,1642
656,99999,HCS ST CLOUD,2016-05-31,23,MN,2015-05-31,1670
656,99999,HCS ST CLOUD,2016-05-31,23,MN,2016-05-31,1706
