station_id,facility_id,name,ref_date,visn_id,occupation_id,specialty_id,hires
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0602,30,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0602,31,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0602,P1,2
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0610,00,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0610,75,1
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0610,88,2
740,99999,HCS Texas Valley Coastal Bend (Harlingen),2016-07-24,17,0610,Q1,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0602,06,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0602,21,3
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0602,31,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0602,49,2
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,00,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,75,2
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,87,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,88,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,M2,3
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,Q1,23
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,Q3,1
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,Q6,2
519,99999,HCS West Texas HCS (Big Spring),2016-07-24,17,0610,S6,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,01,3
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,07,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,08,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,12,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,16,3
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,21,3
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,25,2
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,27,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,31,2
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,32,2
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,40,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,45,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,E4,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0602,P1,2
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0610,75,3
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0610,87,2
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0610,88,35
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0610,J4,1
501,99999,HCS New Mexico (Albuquerque),2016-07-24,18,0610,Q6,1
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0602,13,1
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0602,21,1
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0602,31,1
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0602,P1,1
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0610,75,2
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0610,87,2
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0610,88,5
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0610,J4,1
649,99999,HCS Northern AZ (Prescott),2016-07-24,18,0610,Q2,2
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,01,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,02,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,06,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,07,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,13,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,21,2
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,26,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,29,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,30,3
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,31,7
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,38,2
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,E4,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0602,P1,9
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0610,75,10
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0610,88,45
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0610,J4,3
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0610,Q1,1
644,99999,"HCS Phoenix, AZ",2016-07-24,18,0610,Q6,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,01,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,08,2
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,09,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,16,2
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,21,6
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,25,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,27,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,31,4
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,49,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,CA,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0602,M9,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,80,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,87,2
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,88,31
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,G5,2
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,N1,1
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,N5,6
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,Q1,2
678,99999,HCS Southern AZ (Tucson),2016-07-24,18,0610,Q2,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,02,3
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,07,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,12,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,29,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,31,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,43,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,K6,2
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0602,P1,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,00,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,75,4
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,85,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,87,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,88,26
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,M2,1
554,99999,HCS Eastern CO (Denver),2016-07-24,19,0610,Q2,1
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0602,03,1
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0602,12,2
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0610,88,1
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0610,G6,1
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0610,M1,1
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0610,Q1,5
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0610,Q2,1
436,99999,HCS Montana (Ft Harrison),2016-07-24,19,0610,S6,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,02,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,07,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,12,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,16,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,20,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,21,3
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,25,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,26,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,30,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,38,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,49,4
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,CA,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,K6,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0602,P1,4
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0610,75,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0610,79,1
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0610,88,28
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0610,Q1,4
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0610,Q2,2
635,99999,"HCS Oklahoma City, OK",2016-07-24,19,0610,S2,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,13,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,20,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,25,2
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,29,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,30,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,31,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,CC,2
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,K6,2
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0602,N9,1
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0610,75,4
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0610,88,8
660,99999,"HCS Salt Lake City, UT",2016-07-24,19,0610,Q2,2
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0602,25,1
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0602,31,3
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0602,49,2
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0610,00,2
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0610,75,3
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0610,87,1
442,99999,"VAMC Cheyenne, WY",2016-07-24,19,0610,88,10
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0602,01,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0602,07,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0602,31,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0602,49,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0602,CA,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0610,75,2
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0610,85,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0610,86,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0610,88,3
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0610,M2,1
575,99999,"VAMC Grand Junction, CO",2016-07-24,19,0610,N4,1
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,07,2
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,19,1
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,21,1
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,27,1
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,31,2
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,63,2
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,E6,1
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0602,P1,1
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0610,75,2
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0610,88,3
623,99999,"VAMC Muskogee, OK",2016-07-24,19,0610,Q1,4
463,99999,HCS Alaska (Anchorage),2016-07-24,20,0602,31,1
463,99999,HCS Alaska (Anchorage),2016-07-24,20,0602,49,1
463,99999,HCS Alaska (Anchorage),2016-07-24,20,0610,75,1
463,99999,HCS Alaska (Anchorage),2016-07-24,20,0610,88,2
463,99999,HCS Alaska (Anchorage),2016-07-24,20,0610,M2,1
463,99999,HCS Alaska (Anchorage),2016-07-24,20,0610,Q1,2
648,99999,"HCS Portland, OR",2016-07-24,20,0602,01,3
648,99999,"HCS Portland, OR",2016-07-24,20,0602,02,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,06,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,12,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,20,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,21,2
648,99999,"HCS Portland, OR",2016-07-24,20,0602,25,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,26,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,30,3
648,99999,"HCS Portland, OR",2016-07-24,20,0602,38,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,43,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,49,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,E4,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,E5,1
648,99999,"HCS Portland, OR",2016-07-24,20,0602,E6,1
648,99999,"HCS Portland, OR",2016-07-24,20,0610,87,2
648,99999,"HCS Portland, OR",2016-07-24,20,0610,88,23
648,99999,"HCS Portland, OR",2016-07-24,20,0610,J9,1
648,99999,"HCS Portland, OR",2016-07-24,20,0610,M2,1
648,99999,"HCS Portland, OR",2016-07-24,20,0610,N5,1
648,99999,"HCS Portland, OR",2016-07-24,20,0610,Q1,2
648,99999,"HCS Portland, OR",2016-07-24,20,0610,Q2,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,01,2
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,03,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,06,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,07,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,08,2
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,21,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,25,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,28,2
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,30,2
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,31,3
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,44,2
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,49,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,57,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,K6,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,P1,6
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0602,R3,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,75,6
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,87,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,88,25
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,J4,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,J9,1
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,M2,2
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,Q1,4
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,Q2,5
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,Q6,3
663,99999,"HCS Puget Sound, WA",2016-07-24,20,0610,S5,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0602,07,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0602,08,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0602,12,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0602,21,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0602,31,2
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,75,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,88,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,J4,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,N1,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,N4,1
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,Q1,5
653,99999,"HCS Roseburg, OR",2016-07-24,20,0610,Q2,5
692,99999,"SORCC White City, OR",2016-07-24,20,0602,38,1
692,99999,"SORCC White City, OR",2016-07-24,20,0610,75,1
692,99999,"SORCC White City, OR",2016-07-24,20,0610,88,3
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,01,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,05,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,06,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,20,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,21,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,26,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,31,3
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,49,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0602,E6,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0610,75,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0610,87,1
531,99999,"VAMC Boise,ID",2016-07-24,20,0610,Q1,7
531,99999,"VAMC Boise,ID",2016-07-24,20,0610,Q2,4
668,99999,"VAMC Spokane, WA",2016-07-24,20,0602,21,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0602,31,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0602,44,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0602,CA,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,75,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,87,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,88,10
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,G5,2
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,N4,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,N5,2
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,Q1,4
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,Q2,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,Q6,1
668,99999,"VAMC Spokane, WA",2016-07-24,20,0610,S6,1
687,99999,"VAMC Walla Walla, WA",2016-07-24,20,0610,M2,1
687,99999,"VAMC Walla Walla, WA",2016-07-24,20,0610,Q1,2
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,01,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,05,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,07,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,08,2
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,12,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,21,4
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,26,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,44,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,49,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,E6,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,K6,2
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,M9,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0602,P1,2
570,99999,HCS Central California (Fresno),2016-07-24,21,0610,00,5
570,99999,HCS Central California (Fresno),2016-07-24,21,0610,75,4
570,99999,HCS Central California (Fresno),2016-07-24,21,0610,87,2
570,99999,HCS Central California (Fresno),2016-07-24,21,0610,88,13
570,99999,HCS Central California (Fresno),2016-07-24,21,0610,F1,1
570,99999,HCS Central California (Fresno),2016-07-24,21,0610,G6,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,02,2
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,06,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,07,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,08,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,12,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,13,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,19,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,31,5
612,99999,HCS Northern California (Mather),2016-07-24,21,0602,P1,4
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,40,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,88,3
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,M2,5
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,N4,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,Q1,6
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,Q2,1
612,99999,HCS Northern California (Mather),2016-07-24,21,0610,Q3,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,07,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,21,5
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,31,2
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,38,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,40,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,44,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,49,2
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0602,P1,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0610,75,4
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0610,87,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0610,88,30
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0610,N2,1
459,99999,"HCS Pacific Islands (Honolulu, HI)",2016-07-24,21,0610,Q1,3
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,02,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,07,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,21,7
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,25,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,26,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,27,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,29,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,31,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,44,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0602,E4,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,75,2
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,88,50
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,M2,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,N1,2
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,N5,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,Q1,8
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,Q2,2
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,S4,1
640,99999,"HCS Palo Alto, CA",2016-07-24,21,0610,S5,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,02,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,06,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,07,2
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,21,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,26,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,31,2
662,99999,"HCS San Francisco, CA",2016-07-24,21,0602,K8,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0610,75,9
662,99999,"HCS San Francisco, CA",2016-07-24,21,0610,88,34
662,99999,"HCS San Francisco, CA",2016-07-24,21,0610,G5,1
662,99999,"HCS San Francisco, CA",2016-07-24,21,0610,M2,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,01,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,21,2
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,26,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,31,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,38,2
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,40,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0602,P1,2
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,00,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,75,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,87,2
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,88,18
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,J4,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,N5,1
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,Q1,14
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,Q2,7
654,99999,HCS Sierra Nevada (Reno),2016-07-24,21,0610,Q6,3
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,01,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,03,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,07,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,13,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,16,4
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,19,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,21,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,23,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,28,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,31,3
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,K6,4
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,P1,3
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0602,Q9,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,75,2
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,81,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,87,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,88,8
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,N5,1
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,Q1,5
593,99999,HCS Southern Nevada (N Vegas),2016-07-24,21,0610,Q2,4
691,99999,"HCS Greater Los Angeles, CA",2016-07-24,22,0602,01,1
691,99999,"HCS Greater Los Angeles, CA",2016-07-24,22,0602,06,1
691,99999,"HCS Greater Los Angeles, CA",2016-07-24,22,0602,12,1
691,99999,"HCS Greater Los Angeles, CA",2016-07-24,22,0602,13,2
691,99999,"HCS Greater Los Angeles, CA",2016-07-24,22,0602,19,1
691,99999,"HCS Greater Los Angeles, CA",2016-07-24,22,0602,21,1
